代码,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
603676.SH_pro_bar,4,1.03%,50.00%,4.67%,-1.40%,2.703,0.601
603677.SH_pro_bar,4,-2.42%,25.00%,0.95%,-5.14%,0.268,0.03
603678.SH_pro_bar,0,None,None,None,None,,
603679.SH_pro_bar,4,0.44%,75.00%,2.63%,-3.90%,0.485,0.162
603680.SH_pro_bar,4,-1.41%,0.00%,-0.09%,-2.84%,0.0,0.0
603681.SH_pro_bar,0,None,None,None,None,,
603682.SH_pro_bar,1,-4.40%,0.00%,-4.40%,-4.40%,0.0,0.0
603683.SH_pro_bar,2,-3.26%,0.00%,-2.29%,-4.22%,0.0,0.0
603685.SH_pro_bar,4,0.05%,25.00%,2.78%,-1.88%,3.244,0.36
603686.SH_pro_bar,1,0.99%,100.00%,0.99%,0.00%,1.01,0.168
603687.SH_pro_bar,0,None,None,None,None,,
603688.SH_pro_bar,0,None,None,None,None,,
603689.SH_pro_bar,5,-0.36%,0.00%,0.00%,-0.75%,0.0,0.0
603690.SH_pro_bar,1,0.20%,100.00%,0.20%,0.00%,1.002,0.167
603693.SH_pro_bar,2,0.00%,50.00%,0.21%,-0.21%,1.028,0.147
603696.SH_pro_bar,8,-1.14%,37.50%,5.39%,-6.37%,0.818,0.189
603697.SH_pro_bar,3,-2.07%,0.00%,-1.44%,-2.49%,0.0,0.0
603698.SH_pro_bar,2,-0.73%,50.00%,1.10%,-2.57%,0.428,0.061
603699.SH_pro_bar,1,-5.23%,0.00%,-5.23%,-5.23%,0.0,0.0
603700.SH_pro_bar,2,5.08%,50.00%,19.41%,-9.25%,2.098,0.3
603701.SH_pro_bar,5,-0.81%,60.00%,1.11%,-3.70%,0.274,0.082
603703.SH_pro_bar,6,0.32%,33.33%,11.26%,-4.68%,2.378,0.432
603706.SH_pro_bar,1,-1.80%,0.00%,-1.80%,-1.80%,0.0,0.0
603707.SH_pro_bar,0,None,None,None,None,,
603708.SH_pro_bar,1,-7.45%,0.00%,-7.45%,-7.45%,0.0,0.0
603709.SH_pro_bar,4,-3.60%,25.00%,1.35%,-8.89%,0.257,0.029
603711.SH_pro_bar,0,None,None,None,None,,
603712.SH_pro_bar,1,-1.93%,0.00%,-1.93%,-1.93%,0.0,0.0
603713.SH_pro_bar,0,None,None,None,None,,
603716.SH_pro_bar,4,0.75%,50.00%,3.71%,-2.93%,1.735,0.386
603717.SH_pro_bar,5,-0.13%,60.00%,1.74%,-1.91%,0.552,0.165
603718.SH_pro_bar,1,1.31%,100.00%,1.31%,0.00%,1.013,0.169
603719.SH_pro_bar,1,-3.05%,0.00%,-3.05%,-3.05%,0.0,0.0
603721.SH_pro_bar,3,-0.76%,33.33%,0.47%,-2.08%,0.343,0.043
603722.SH_pro_bar,5,7.01%,80.00%,25.61%,-4.04%,2.419,0.968
603725.SH_pro_bar,2,3.10%,100.00%,4.35%,1.86%,1.031,0.295
603726.SH_pro_bar,6,-2.51%,0.00%,-0.22%,-9.97%,0.0,0.0
603727.SH_pro_bar,2,4.74%,50.00%,13.52%,-4.04%,3.351,0.479
603728.SH_pro_bar,5,0.02%,40.00%,2.26%,-1.66%,1.568,0.314
603729.SH_pro_bar,2,2.78%,100.00%,3.91%,1.66%,1.028,0.294
603730.SH_pro_bar,0,None,None,None,None,,
603733.SH_pro_bar,2,4.99%,50.00%,12.46%,-2.48%,5.018,0.717
603737.SH_pro_bar,0,None,None,None,None,,
603738.SH_pro_bar,2,4.82%,50.00%,12.87%,-3.23%,3.991,0.57
603739.SH_pro_bar,5,-2.71%,0.00%,0.00%,-6.84%,0.0,0.0
603755.SH_pro_bar,0,None,None,None,None,,
603757.SH_pro_bar,1,0.38%,100.00%,0.38%,0.00%,1.004,0.167
603758.SH_pro_bar,1,1.02%,100.00%,1.02%,0.00%,1.01,0.168
603759.SH_pro_bar,3,-1.20%,0.00%,-0.11%,-3.25%,0.0,0.0
603766.SH_pro_bar,1,2.60%,100.00%,2.60%,0.00%,1.026,0.171
603767.SH_pro_bar,5,0.52%,60.00%,5.65%,-5.47%,0.871,0.261
603768.SH_pro_bar,2,-1.35%,0.00%,-0.86%,-1.83%,0.0,0.0
603773.SH_pro_bar,2,0.53%,50.00%,5.40%,-4.33%,1.247,0.178
603776.SH_pro_bar,2,-1.42%,50.00%,1.08%,-3.91%,0.275,0.039
603777.SH_pro_bar,3,1.89%,33.33%,9.67%,-3.28%,4.818,0.602
603778.SH_pro_bar,1,5.91%,100.00%,5.91%,0.00%,1.059,0.177
603779.SH_pro_bar,2,-3.39%,0.00%,-1.52%,-5.25%,0.0,0.0
603786.SH_pro_bar,0,None,None,None,None,,
603787.SH_pro_bar,0,None,None,None,None,,
603788.SH_pro_bar,2,-2.00%,0.00%,-1.61%,-2.40%,0.0,0.0
603789.SH_pro_bar,5,-0.23%,40.00%,0.15%,-1.15%,0.249,0.05
603790.SH_pro_bar,2,0.30%,50.00%,2.95%,-2.35%,1.256,0.179
603797.SH_pro_bar,1,-2.30%,0.00%,-2.30%,-2.30%,0.0,0.0
603798.SH_pro_bar,1,-2.02%,0.00%,-2.02%,-2.02%,0.0,0.0
603799.SH_pro_bar,0,None,None,None,None,,
603800.SH_pro_bar,1,-1.68%,0.00%,-1.68%,-1.68%,0.0,0.0
603801.SH_pro_bar,2,-1.35%,0.00%,-1.10%,-1.59%,0.0,0.0
603803.SH_pro_bar,2,-5.59%,0.00%,-0.74%,-10.43%,0.0,0.0
603806.SH_pro_bar,0,None,None,None,None,,
603808.SH_pro_bar,0,None,None,None,None,,
603809.SH_pro_bar,3,-1.89%,0.00%,-0.38%,-3.33%,0.0,0.0
603810.SH_pro_bar,4,1.17%,100.00%,2.21%,0.12%,1.012,0.45
603811.SH_pro_bar,3,-0.97%,33.33%,2.62%,-5.42%,0.949,0.119
603813.SH_pro_bar,1,1.41%,100.00%,1.41%,0.00%,1.014,0.169
603815.SH_pro_bar,2,1.35%,100.00%,1.62%,1.08%,1.013,0.29
603816.SH_pro_bar,0,None,None,None,None,,
603817.SH_pro_bar,2,-0.59%,50.00%,0.46%,-1.64%,0.282,0.04
603818.SH_pro_bar,3,0.90%,33.33%,10.52%,-4.42%,2.688,0.336
603819.SH_pro_bar,3,0.15%,33.33%,3.39%,-2.59%,2.316,0.29
603822.SH_pro_bar,1,-1.88%,0.00%,-1.88%,-1.88%,0.0,0.0
603823.SH_pro_bar,3,-1.39%,33.33%,8.57%,-8.67%,1.347,0.168
603825.SH_pro_bar,2,-1.70%,50.00%,0.24%,-3.65%,0.067,0.01
603826.SH_pro_bar,2,3.10%,50.00%,7.81%,-1.61%,4.863,0.695
603828.SH_pro_bar,8,1.22%,50.00%,5.27%,-2.28%,2.335,0.719
603829.SH_pro_bar,2,-4.27%,0.00%,-3.56%,-4.98%,0.0,0.0
603833.SH_pro_bar,0,None,None,None,None,,
603836.SH_pro_bar,3,-2.21%,33.33%,0.98%,-5.56%,0.259,0.032
603838.SH_pro_bar,3,-0.04%,33.33%,0.96%,-1.09%,0.885,0.111
603839.SH_pro_bar,1,-1.48%,0.00%,-1.48%,-1.48%,0.0,0.0
603843.SH_pro_bar,4,1.46%,25.00%,7.80%,-1.52%,11.887,1.321
603848.SH_pro_bar,5,-0.83%,40.00%,3.12%,-4.34%,0.719,0.144
603855.SH_pro_bar,0,None,None,None,None,,
603856.SH_pro_bar,2,0.32%,100.00%,0.48%,0.15%,1.003,0.287
603858.SH_pro_bar,3,-1.91%,66.67%,3.36%,-10.31%,0.222,0.056
603859.SH_pro_bar,0,None,None,None,None,,
603860.SH_pro_bar,6,1.61%,66.67%,7.88%,-1.74%,1.916,0.697
603861.SH_pro_bar,6,-0.29%,50.00%,3.54%,-3.94%,0.779,0.212
603863.SH_pro_bar,1,-1.19%,0.00%,-1.19%,-1.19%,0.0,0.0
603866.SH_pro_bar,0,None,None,None,None,,
603867.SH_pro_bar,1,-2.00%,0.00%,-2.00%,-2.00%,0.0,0.0
603868.SH_pro_bar,0,None,None,None,None,,
603869.SH_pro_bar,2,2.54%,100.00%,3.16%,1.93%,1.025,0.293
603871.SH_pro_bar,0,None,None,None,None,,
603876.SH_pro_bar,1,5.78%,100.00%,5.78%,0.00%,1.058,0.176
603877.SH_pro_bar,1,-3.32%,0.00%,-3.32%,-3.32%,0.0,0.0
603878.SH_pro_bar,2,-0.95%,50.00%,0.42%,-2.31%,0.18,0.026
603879.SH_pro_bar,4,-3.73%,0.00%,-1.96%,-5.85%,0.0,0.0
603880.SH_pro_bar,2,5.09%,50.00%,10.67%,-0.50%,21.4,3.057
603881.SH_pro_bar,1,2.46%,100.00%,2.46%,0.00%,1.025,0.171
603882.SH_pro_bar,0,None,None,None,None,,
603883.SH_pro_bar,0,None,None,None,None,,
603885.SH_pro_bar,0,None,None,None,None,,
603886.SH_pro_bar,0,None,None,None,None,,
603887.SH_pro_bar,3,-2.83%,33.33%,0.68%,-7.63%,0.149,0.019
603888.SH_pro_bar,2,4.12%,100.00%,7.50%,0.74%,1.041,0.297
603889.SH_pro_bar,4,-0.77%,25.00%,0.15%,-1.72%,0.136,0.015
603890.SH_pro_bar,2,8.12%,50.00%,17.18%,-0.94%,18.313,2.616
603893.SH_pro_bar,0,None,None,None,None,,
603895.SH_pro_bar,7,1.01%,71.43%,4.72%,-1.16%,2.005,0.835
603896.SH_pro_bar,0,None,None,None,None,,
603897.SH_pro_bar,1,-4.72%,0.00%,-4.72%,-4.72%,0.0,0.0
603898.SH_pro_bar,1,-2.04%,0.00%,-2.04%,-2.04%,0.0,0.0
603899.SH_pro_bar,0,None,None,None,None,,
603900.SH_pro_bar,1,5.96%,100.00%,5.96%,0.00%,1.06,0.177
603901.SH_pro_bar,2,9.76%,50.00%,20.17%,-0.65%,31.015,4.431
603903.SH_pro_bar,5,-0.63%,40.00%,3.42%,-3.20%,0.794,0.159
603906.SH_pro_bar,1,-3.74%,0.00%,-3.74%,-3.74%,0.0,0.0
603908.SH_pro_bar,5,1.82%,80.00%,6.38%,-1.37%,1.912,0.765
603909.SH_pro_bar,1,-8.49%,0.00%,-8.49%,-8.49%,0.0,0.0
603912.SH_pro_bar,1,-3.90%,0.00%,-3.90%,-3.90%,0.0,0.0
603915.SH_pro_bar,0,None,None,None,None,,
603916.SH_pro_bar,0,None,None,None,None,,
603917.SH_pro_bar,3,3.67%,66.67%,10.90%,-6.12%,1.399,0.35
603918.SH_pro_bar,3,-2.88%,0.00%,-0.39%,-4.20%,0.0,0.0
603919.SH_pro_bar,1,0.50%,100.00%,0.50%,0.00%,1.005,0.167
603920.SH_pro_bar,0,None,None,None,None,,
603922.SH_pro_bar,3,-1.76%,0.00%,-0.88%,-2.98%,0.0,0.0
603926.SH_pro_bar,2,0.41%,50.00%,1.60%,-0.78%,2.065,0.295
603927.SH_pro_bar,1,3.67%,100.00%,3.67%,0.00%,1.037,0.173
603928.SH_pro_bar,6,1.42%,66.67%,11.38%,-9.98%,0.822,0.299
603929.SH_pro_bar,4,-1.98%,25.00%,0.70%,-4.46%,0.163,0.018
603931.SH_pro_bar,0,None,None,None,None,,
603933.SH_pro_bar,1,0.24%,100.00%,0.24%,0.00%,1.002,0.167
603936.SH_pro_bar,2,-1.94%,0.00%,-1.08%,-2.81%,0.0,0.0
603937.SH_pro_bar,4,1.51%,50.00%,6.36%,-1.16%,5.747,1.277
603938.SH_pro_bar,0,None,None,None,None,,
603939.SH_pro_bar,0,None,None,None,None,,
603948.SH_pro_bar,3,0.12%,33.33%,3.28%,-2.35%,2.256,0.282
603949.SH_pro_bar,1,-11.55%,0.00%,-11.55%,-11.55%,0.0,0.0
603950.SH_pro_bar,1,-4.23%,0.00%,-4.23%,-4.23%,0.0,0.0
603955.SH_pro_bar,1,3.03%,100.00%,3.03%,0.00%,1.03,0.172
603956.SH_pro_bar,5,0.12%,60.00%,6.91%,-5.37%,0.721,0.216
603958.SH_pro_bar,4,1.78%,25.00%,16.77%,-6.29%,5.205,0.578
603959.SH_pro_bar,4,-0.88%,50.00%,3.92%,-7.72%,0.553,0.123
603960.SH_pro_bar,1,1.32%,100.00%,1.32%,0.00%,1.013,0.169
603966.SH_pro_bar,1,7.57%,100.00%,7.57%,0.00%,1.076,0.179
603967.SH_pro_bar,4,-2.71%,50.00%,1.81%,-10.79%,0.237,0.053
603968.SH_pro_bar,1,4.80%,100.00%,4.80%,0.00%,1.048,0.175
603969.SH_pro_bar,4,-2.53%,25.00%,0.25%,-4.51%,0.073,0.008
603970.SH_pro_bar,1,12.56%,100.00%,12.56%,0.00%,1.126,0.188
603976.SH_pro_bar,4,-0.26%,75.00%,1.00%,-3.39%,0.23,0.077
603977.SH_pro_bar,3,-2.17%,0.00%,0.00%,-3.62%,0.0,0.0
603978.SH_pro_bar,2,-2.33%,50.00%,0.44%,-5.11%,0.086,0.012
603979.SH_pro_bar,3,8.90%,33.33%,34.09%,-6.83%,9.225,1.153
603980.SH_pro_bar,5,-0.35%,40.00%,3.29%,-3.83%,1.054,0.211
603982.SH_pro_bar,1,4.90%,100.00%,4.90%,0.00%,1.049,0.175
603983.SH_pro_bar,1,-1.96%,0.00%,-1.96%,-1.96%,0.0,0.0
603985.SH_pro_bar,0,None,None,None,None,,
603986.SH_pro_bar,0,None,None,None,None,,
603987.SH_pro_bar,0,None,None,None,None,,
603988.SH_pro_bar,1,1.01%,100.00%,1.01%,0.00%,1.01,0.168
603989.SH_pro_bar,0,None,None,None,None,,
603990.SH_pro_bar,0,None,None,None,None,,
603991.SH_pro_bar,2,3.35%,50.00%,10.48%,-3.78%,2.775,0.396
603992.SH_pro_bar,1,-4.14%,0.00%,-4.14%,-4.14%,0.0,0.0
603993.SH_pro_bar,1,1.54%,100.00%,1.54%,0.00%,1.015,0.169
603995.SH_pro_bar,2,1.04%,50.00%,3.96%,-1.89%,2.099,0.3
603997.SH_pro_bar,3,0.01%,66.67%,0.70%,-0.94%,0.524,0.131
603998.SH_pro_bar,3,-3.45%,0.00%,-2.72%,-4.43%,0.0,0.0
603999.SH_pro_bar,4,-1.10%,25.00%,1.28%,-3.54%,0.679,0.075
605001.SH_pro_bar,4,2.54%,75.00%,10.49%,-2.46%,1.711,0.57
605003.SH_pro_bar,0,None,None,None,None,,
605005.SH_pro_bar,4,-2.60%,0.00%,-1.13%,-4.16%,0.0,0.0
605006.SH_pro_bar,0,None,None,None,None,,
605007.SH_pro_bar,0,None,None,None,None,,
605008.SH_pro_bar,2,-0.14%,50.00%,1.22%,-1.50%,0.811,0.116
605009.SH_pro_bar,3,-1.32%,0.00%,-0.29%,-2.81%,0.0,0.0
605011.SH_pro_bar,0,None,None,None,None,,
605016.SH_pro_bar,2,-1.33%,0.00%,-0.58%,-2.07%,0.0,0.0
605018.SH_pro_bar,1,-1.38%,0.00%,-1.38%,-1.38%,0.0,0.0
605020.SH_pro_bar,0,None,None,None,None,,
605028.SH_pro_bar,2,0.89%,50.00%,2.25%,-0.47%,4.756,0.679
605033.SH_pro_bar,1,3.15%,100.00%,3.15%,0.00%,1.031,0.172
605050.SH_pro_bar,1,1.00%,100.00%,1.00%,0.00%,1.01,0.168
605055.SH_pro_bar,1,-0.76%,0.00%,-0.76%,-0.76%,0.0,0.0
605056.SH_pro_bar,5,-1.82%,20.00%,0.82%,-8.06%,0.33,0.033
605058.SH_pro_bar,2,-5.19%,0.00%,-4.94%,-5.44%,0.0,0.0
605060.SH_pro_bar,0,None,None,None,None,,
605066.SH_pro_bar,2,3.35%,50.00%,11.59%,-4.88%,2.375,0.339
605068.SH_pro_bar,1,-2.17%,0.00%,-2.17%,-2.17%,0.0,0.0
605069.SH_pro_bar,2,-1.82%,0.00%,-1.18%,-2.46%,0.0,0.0
605077.SH_pro_bar,0,None,None,None,None,,
605080.SH_pro_bar,1,-4.16%,0.00%,-4.16%,-4.16%,0.0,0.0
605081.SH_pro_bar,2,-3.62%,0.00%,-1.08%,-6.15%,0.0,0.0
605086.SH_pro_bar,1,1.79%,100.00%,1.79%,0.00%,1.018,0.17
605088.SH_pro_bar,0,None,None,None,None,,
605089.SH_pro_bar,1,-1.94%,0.00%,-1.94%,-1.94%,0.0,0.0
605090.SH_pro_bar,1,-2.62%,0.00%,-2.62%,-2.62%,0.0,0.0
605098.SH_pro_bar,0,None,None,None,None,,
605099.SH_pro_bar,1,-0.64%,0.00%,-0.64%,-0.64%,0.0,0.0
605100.SH_pro_bar,1,1.20%,100.00%,1.20%,0.00%,1.012,0.169
605108.SH_pro_bar,0,None,None,None,None,,
605111.SH_pro_bar,1,-1.59%,0.00%,-1.59%,-1.59%,0.0,0.0
605116.SH_pro_bar,3,-1.34%,33.33%,1.49%,-4.13%,0.541,0.068
605117.SH_pro_bar,0,None,None,None,None,,
605118.SH_pro_bar,6,-1.79%,33.33%,5.67%,-10.50%,0.861,0.157
605122.SH_pro_bar,3,-0.20%,33.33%,0.62%,-0.97%,1.016,0.127
605123.SH_pro_bar,1,-0.21%,0.00%,-0.21%,-0.21%,0.0,0.0
605128.SH_pro_bar,0,None,None,None,None,,
605133.SH_pro_bar,0,None,None,None,None,,
605136.SH_pro_bar,2,-0.92%,50.00%,1.76%,-3.60%,0.488,0.07
605138.SH_pro_bar,1,-0.29%,0.00%,-0.29%,-0.29%,0.0,0.0
605151.SH_pro_bar,2,-7.18%,50.00%,1.35%,-15.71%,0.086,0.012
605155.SH_pro_bar,4,-1.22%,25.00%,1.24%,-2.26%,0.608,0.068
605158.SH_pro_bar,2,1.47%,100.00%,2.57%,0.36%,1.015,0.29
605162.SH_pro_bar,3,-3.08%,0.00%,-1.06%,-5.52%,0.0,0.0
605166.SH_pro_bar,0,None,None,None,None,,
605167.SH_pro_bar,3,1.34%,66.67%,4.53%,-1.95%,1.528,0.382
605168.SH_pro_bar,0,None,None,None,None,,
605169.SH_pro_bar,1,-1.12%,0.00%,-1.12%,-1.12%,0.0,0.0
605177.SH_pro_bar,2,-6.46%,50.00%,0.23%,-13.16%,0.018,0.003
605178.SH_pro_bar,2,-3.31%,0.00%,-2.38%,-4.23%,0.0,0.0
605179.SH_pro_bar,6,-3.79%,0.00%,-0.50%,-7.45%,0.0,0.0
605180.SH_pro_bar,2,0.40%,50.00%,1.94%,-1.14%,1.703,0.243
605183.SH_pro_bar,2,0.57%,50.00%,3.42%,-2.27%,1.505,0.215
605186.SH_pro_bar,1,-7.45%,0.00%,-7.45%,-7.45%,0.0,0.0
605188.SH_pro_bar,3,-9.03%,0.00%,-5.96%,-13.75%,0.0,0.0
605189.SH_pro_bar,0,None,None,None,None,,
605196.SH_pro_bar,1,-2.44%,0.00%,-2.44%,-2.44%,0.0,0.0
605198.SH_pro_bar,3,-0.49%,66.67%,3.55%,-5.62%,0.368,0.092
605199.SH_pro_bar,1,1.14%,100.00%,1.14%,0.00%,1.011,0.169
605208.SH_pro_bar,0,None,None,None,None,,
605218.SH_pro_bar,0,None,None,None,None,,
605222.SH_pro_bar,1,-1.52%,0.00%,-1.52%,-1.52%,0.0,0.0
605228.SH_pro_bar,0,None,None,None,None,,
605255.SH_pro_bar,1,-2.09%,0.00%,-2.09%,-2.09%,0.0,0.0
605258.SH_pro_bar,0,None,None,None,None,,
605259.SH_pro_bar,0,None,None,None,None,,
605266.SH_pro_bar,1,0.93%,100.00%,0.93%,0.00%,1.009,0.168
605268.SH_pro_bar,0,None,None,None,None,,
605277.SH_pro_bar,1,2.99%,100.00%,2.99%,0.00%,1.03,0.172
605286.SH_pro_bar,0,None,None,None,None,,
605287.SH_pro_bar,2,-2.80%,50.00%,2.13%,-7.74%,0.275,0.039
605288.SH_pro_bar,0,None,None,None,None,,
605289.SH_pro_bar,1,0.37%,100.00%,0.37%,0.00%,1.004,0.167
605296.SH_pro_bar,0,None,None,None,None,,
605298.SH_pro_bar,0,None,None,None,None,,
605299.SH_pro_bar,2,3.34%,50.00%,7.23%,-0.56%,12.993,1.856
605300.SH_pro_bar,0,None,None,None,None,,
605303.SH_pro_bar,4,-1.66%,25.00%,3.48%,-5.01%,1.032,0.115
605305.SH_pro_bar,0,None,None,None,None,,
605318.SH_pro_bar,1,1.60%,100.00%,1.60%,0.00%,1.016,0.169
605319.SH_pro_bar,0,None,None,None,None,,
605333.SH_pro_bar,1,1.08%,100.00%,1.08%,0.00%,1.011,0.168
605336.SH_pro_bar,1,2.53%,100.00%,2.53%,0.00%,1.025,0.171
605337.SH_pro_bar,2,-2.13%,0.00%,-1.87%,-2.39%,0.0,0.0
605338.SH_pro_bar,1,-1.36%,0.00%,-1.36%,-1.36%,0.0,0.0
605339.SH_pro_bar,0,None,None,None,None,,
605358.SH_pro_bar,0,None,None,None,None,,
605365.SH_pro_bar,2,4.92%,50.00%,10.31%,-0.48%,21.381,3.054
605366.SH_pro_bar,0,None,None,None,None,,
605368.SH_pro_bar,1,-0.56%,0.00%,-0.56%,-0.56%,0.0,0.0
605369.SH_pro_bar,1,-1.56%,0.00%,-1.56%,-1.56%,0.0,0.0
605376.SH_pro_bar,0,None,None,None,None,,
605377.SH_pro_bar,0,None,None,None,None,,
605378.SH_pro_bar,2,-1.99%,50.00%,0.68%,-4.67%,0.146,0.021
605388.SH_pro_bar,1,-0.98%,0.00%,-0.98%,-0.98%,0.0,0.0
605389.SH_pro_bar,0,None,None,None,None,,
605398.SH_pro_bar,0,None,None,None,None,,
605399.SH_pro_bar,1,-16.88%,0.00%,-16.88%,-16.88%,0.0,0.0
605488.SH_pro_bar,3,-3.05%,0.00%,-1.49%,-4.43%,0.0,0.0
605499.SH_pro_bar,0,None,None,None,None,,
605500.SH_pro_bar,2,-0.47%,50.00%,1.00%,-1.95%,0.516,0.074
605507.SH_pro_bar,1,3.10%,100.00%,3.10%,0.00%,1.031,0.172
605555.SH_pro_bar,0,None,None,None,None,,
605566.SH_pro_bar,0,None,None,None,None,,
605567.SH_pro_bar,2,0.44%,50.00%,1.10%,-0.23%,4.77,0.681
605577.SH_pro_bar,0,None,None,None,None,,
605580.SH_pro_bar,0,None,None,None,None,,
605588.SH_pro_bar,2,-1.90%,50.00%,1.87%,-5.68%,0.33,0.047
605589.SH_pro_bar,0,None,None,None,None,,
605598.SH_pro_bar,3,-1.64%,33.33%,0.28%,-2.71%,0.108,0.014
605599.SH_pro_bar,3,5.20%,66.67%,17.40%,-3.92%,2.49,0.623
688001.SH_pro_bar,1,0.77%,100.00%,0.77%,0.00%,1.008,0.168
688002.SH_pro_bar,0,None,None,None,None,,
688003.SH_pro_bar,1,12.15%,100.00%,12.15%,0.00%,1.122,0.187
688004.SH_pro_bar,1,0.38%,100.00%,0.38%,0.00%,1.004,0.167
688005.SH_pro_bar,0,None,None,None,None,,
688006.SH_pro_bar,0,None,None,None,None,,
688007.SH_pro_bar,1,-1.66%,0.00%,-1.66%,-1.66%,0.0,0.0
688008.SH_pro_bar,0,None,None,None,None,,
688009.SH_pro_bar,1,-2.04%,0.00%,-2.04%,-2.04%,0.0,0.0
688010.SH_pro_bar,2,-2.51%,0.00%,-1.24%,-3.78%,0.0,0.0
688011.SH_pro_bar,1,-6.12%,0.00%,-6.12%,-6.12%,0.0,0.0
688012.SH_pro_bar,0,None,None,None,None,,
688013.SH_pro_bar,1,2.48%,100.00%,2.48%,0.00%,1.025,0.171
688015.SH_pro_bar,0,None,None,None,None,,
688016.SH_pro_bar,0,None,None,None,None,,
688017.SH_pro_bar,0,None,None,None,None,,
688018.SH_pro_bar,1,0.37%,100.00%,0.37%,0.00%,1.004,0.167
688019.SH_pro_bar,1,-0.01%,0.00%,-0.01%,-0.01%,0.0,0.0
688020.SH_pro_bar,1,0.18%,100.00%,0.18%,0.00%,1.002,0.167
688021.SH_pro_bar,1,1.06%,100.00%,1.06%,0.00%,1.011,0.168
688022.SH_pro_bar,1,-3.26%,0.00%,-3.26%,-3.26%,0.0,0.0
688023.SH_pro_bar,0,None,None,None,None,,
688025.SH_pro_bar,1,-7.14%,0.00%,-7.14%,-7.14%,0.0,0.0
688026.SH_pro_bar,3,-2.23%,0.00%,-1.75%,-3.15%,0.0,0.0
688027.SH_pro_bar,1,20.98%,100.00%,20.98%,0.00%,1.21,0.202
688028.SH_pro_bar,2,4.16%,100.00%,5.57%,2.75%,1.042,0.298
688029.SH_pro_bar,0,None,None,None,None,,
688030.SH_pro_bar,1,4.56%,100.00%,4.56%,0.00%,1.046,0.174
688031.SH_pro_bar,0,None,None,None,None,,
688032.SH_pro_bar,0,None,None,None,None,,
688033.SH_pro_bar,2,0.74%,50.00%,2.52%,-1.05%,2.396,0.342
688035.SH_pro_bar,1,-5.69%,0.00%,-5.69%,-5.69%,0.0,0.0
688036.SH_pro_bar,0,None,None,None,None,,
688037.SH_pro_bar,0,None,None,None,None,,
688038.SH_pro_bar,1,-0.53%,0.00%,-0.53%,-0.53%,0.0,0.0
688039.SH_pro_bar,1,-0.75%,0.00%,-0.75%,-0.75%,0.0,0.0
688041.SH_pro_bar,0,None,None,None,None,,
688045.SH_pro_bar,0,None,None,None,None,,
688046.SH_pro_bar,0,None,None,None,None,,
688047.SH_pro_bar,1,14.73%,100.00%,14.73%,0.00%,1.147,0.191
688048.SH_pro_bar,0,None,None,None,None,,
688049.SH_pro_bar,1,-0.71%,0.00%,-0.71%,-0.71%,0.0,0.0
688050.SH_pro_bar,0,None,None,None,None,,
688051.SH_pro_bar,1,-0.15%,0.00%,-0.15%,-0.15%,0.0,0.0
688052.SH_pro_bar,0,None,None,None,None,,
688053.SH_pro_bar,1,-4.81%,0.00%,-4.81%,-4.81%,0.0,0.0
688055.SH_pro_bar,1,-4.72%,0.00%,-4.72%,-4.72%,0.0,0.0
688056.SH_pro_bar,0,None,None,None,None,,
688057.SH_pro_bar,1,5.93%,100.00%,5.93%,0.00%,1.059,0.177
688058.SH_pro_bar,1,2.51%,100.00%,2.51%,0.00%,1.025,0.171
688059.SH_pro_bar,1,-3.45%,0.00%,-3.45%,-3.45%,0.0,0.0
688060.SH_pro_bar,1,-3.58%,0.00%,-3.58%,-3.58%,0.0,0.0
688061.SH_pro_bar,0,None,None,None,None,,
688062.SH_pro_bar,1,-0.55%,0.00%,-0.55%,-0.55%,0.0,0.0
688063.SH_pro_bar,0,None,None,None,None,,
688065.SH_pro_bar,0,None,None,None,None,,
688066.SH_pro_bar,1,-3.60%,0.00%,-3.60%,-3.60%,0.0,0.0
688067.SH_pro_bar,0,None,None,None,None,,
688068.SH_pro_bar,6,3.52%,66.67%,9.80%,-6.28%,1.96,0.713
688069.SH_pro_bar,0,None,None,None,None,,
688070.SH_pro_bar,0,None,None,None,None,,
688071.SH_pro_bar,0,None,None,None,None,,
688072.SH_pro_bar,0,None,None,None,None,,
688073.SH_pro_bar,0,None,None,None,None,,
688075.SH_pro_bar,2,2.02%,50.00%,5.83%,-1.80%,3.245,0.464
688076.SH_pro_bar,1,0.98%,100.00%,0.98%,0.00%,1.01,0.168
688077.SH_pro_bar,5,-0.52%,40.00%,7.50%,-9.47%,1.258,0.252
688078.SH_pro_bar,2,-1.44%,50.00%,2.15%,-5.02%,0.428,0.061
688079.SH_pro_bar,2,-0.33%,50.00%,4.75%,-5.41%,0.877,0.125
688080.SH_pro_bar,0,None,None,None,None,,
688081.SH_pro_bar,3,4.84%,66.67%,9.21%,-1.58%,5.098,1.274
688082.SH_pro_bar,0,None,None,None,None,,
688083.SH_pro_bar,1,1.04%,100.00%,1.04%,0.00%,1.01,0.168
688084.SH_pro_bar,2,-0.68%,0.00%,-0.15%,-1.21%,0.0,0.0
688085.SH_pro_bar,0,None,None,None,None,,
688087.SH_pro_bar,1,6.88%,100.00%,6.88%,0.00%,1.069,0.178
688088.SH_pro_bar,0,None,None,None,None,,
688089.SH_pro_bar,2,3.03%,50.00%,6.31%,-0.24%,25.903,3.7
