ts_code,period,reason
872895.BJ,20250909-20250911,死叉
873122.BJ,20250909-20250911,死叉
873167.BJ,20250909-20250911,死叉
873169.BJ,20250909-20250911,死叉
873305.BJ,20250909-20250911,死叉
873339.BJ,20250909-20250911,死叉
873576.BJ,20250909-20250911,死叉
873703.BJ,20250909-20250911,死叉
920002.BJ,20250909-20250911,死叉
920008.BJ,20250909-20250911,死叉
920016.BJ,20250909-20250911,死叉
920066.BJ,20250909-20250911,死叉
920098.BJ,20250909-20250911,死叉
920099.BJ,20250909-20250911,死叉
920100.BJ,20250909-20250911,死叉
920101.BJ,20250909-20250911,死叉
920108.BJ,20250909-20250911,死叉
920128.BJ,20250909-20250911,死叉
920489.BJ,20250909-20250911,死叉
920799.BJ,20250909-20250911,死叉
