ts_code,period,reason
002259.SZ,20250804,pass
002261.SZ,20250804,pass
002262.SZ,20250804,pass
002263.SZ,20250804,pass
002264.SZ,20250804,pass
002265.SZ,20250804,pass
002266.SZ,20250804,pass
002268.SZ,20250804,pass
002270.SZ,20250804,pass
002267.SZ,20250804,pass
002269.SZ,20250804,pass
002272.SZ,20250804,pass
002271.SZ,20250804,pass
002273.SZ,20250804,pass
002275.SZ,20250804,pass
002276.SZ,20250804,pass
002278.SZ,20250804,pass
002277.SZ,20250804,pass
002279.SZ,20250804,pass
002282.SZ,20250804,pass
002281.SZ,20250804,pass
002283.SZ,20250804,pass
002284.SZ,20250804,pass
002286.SZ,20250804,pass
002285.SZ,20250804,pass
002290.SZ,20250804,pass
002287.SZ,20250804,pass
002289.SZ,20250804,pass
002291.SZ,20250804,pass
002292.SZ,20250804,pass
002293.SZ,20250804,pass
002294.SZ,20250804,pass
002295.SZ,20250804,pass
002296.SZ,20250804,pass
002297.SZ,20250804,pass
002298.SZ,20250804,pass
002299.SZ,20250804,pass
002300.SZ,20250804,pass
002305.SZ,20250804,pass
002304.SZ,20250804,pass
002303.SZ,20250804,pass
002302.SZ,20250804,pass
002307.SZ,20250804,pass
002309.SZ,20250804,pass
002310.SZ,20250804,pass
002311.SZ,20250804,pass
002314.SZ,20250804,pass
002315.SZ,20250804,pass
002316.SZ,20250804,pass
002317.SZ,20250804,pass
002319.SZ,20250804,pass
002320.SZ,20250804,pass
002321.SZ,20250804,pass
002322.SZ,20250804,pass
002324.SZ,20250804,pass
002323.SZ,20250804,pass
002326.SZ,20250804,pass
002328.SZ,20250804,pass
002329.SZ,20250804,pass
002330.SZ,20250804,pass
002331.SZ,20250804,pass
002333.SZ,20250804,pass
002332.SZ,20250804,pass
002334.SZ,20250804,pass
002337.SZ,20250804,pass
002338.SZ,20250804,pass
002339.SZ,20250804,pass
002340.SZ,20250804,pass
002343.SZ,20250804,pass
002344.SZ,20250804,pass
002345.SZ,20250804,pass
002342.SZ,20250804,pass
002346.SZ,20250804,pass
002348.SZ,20250804,pass
002349.SZ,20250804,pass
002350.SZ,20250804,pass
002351.SZ,20250804,pass
002352.SZ,20250804,pass
002353.SZ,20250804,pass
002354.SZ,20250804,pass
002356.SZ,20250804,pass
002357.SZ,20250804,pass
002358.SZ,20250804,pass
002361.SZ,20250804,pass
002360.SZ,20250804,pass
002363.SZ,20250804,pass
002362.SZ,20250804,pass
002364.SZ,20250804,pass
002365.SZ,20250804,pass
002366.SZ,20250804,pass
002368.SZ,20250804,pass
002367.SZ,20250804,pass
002370.SZ,20250804,pass
